node_id,nearest_service_point,distance_to_service_point
2076,2155,443.94563863
2077,2075,327.01117116
2078,2155,638.7713749900001
2079,2075,91.44796335
2080,4387,554.2460269019999
2081,2155,658.17472522
2082,2096,285.80650902
2083,7229,371.48212632
2084,8282,1059.178721694
2085,4440,278.06300493199996
2086,2155,698.81915903
2087,4987,151.27553471599998
2088,2096,144.350026
2089,4987,504.51160417600005
2090,2075,214.28708575
2091,2075,1035.14541902
2092,1739,615.0213044620001
2093,2075,1218.9263735200002
2094,1934,468.33118531
2095,4387,681.8254139019999
2096,2096,0
2097,1739,518.3152001699999
2098,4987,551.862633736
2099,4440,169.40720292199998
2100,4387,744.186459432
2101,657,2548.5921163300004
2102,8282,1014.82390501
2103,2075,1229.7103776700003
2104,2155,529.75460837
2105,2075,229.27641529
2106,2155,251.68723214
2107,4440,218.980689472
2108,2075,1010.0271571899999
2109,2075,895.18154902
2110,1739,630.7597923220001
2111,4387,583.631386402
2112,2096,712.7769822
2113,8282,999.81424146
2114,1739,457.94881879999997
2115,4987,597.6049554960001
2116,4440,433.771659652
2117,7229,527.1589538200001
2118,8282,1039.13357391
2119,2155,93.69760317
2120,1934,316.00321549
2121,1739,473.54625448999997
2122,8282,663.26855795
2123,2155,352.18681375
2124,2096,243.02119707000003
2125,2096,584.05266698
2126,8282,942.5024625699999
2127,1934,452.85647056999994
2128,4387,648.671758482
2129,2096,650.19255922
2130,2075,254.79229270000002
2131,8282,1301.57481318
2132,8282,1047.45893383
2133,8282,1021.0581762699999
2134,1934,457.87842238199994
2135,2096,2437.727755751
2136,1934,388.75637725799993
2137,2155,61.6420314
2138,2075,465.99606246
2139,1934,485.001290962
2140,2075,332.20945412000003
2141,2075,974.89353055
2142,1739,527.7906090299999
2143,7229,580.3792507000001
2144,4440,118.688665872
2145,8282,643.90472098
2146,4440,566.4727692899999
2147,2155,25.66398254
2148,8282,906.59355003
2149,7229,323.5731058779999
2150,7229,364.88798551
2151,2096,525.1897992199999
2152,2075,318.56533778
2153,2075,237.86533778
2154,4440,335.450912372
2155,2155,0
2156,2075,683.7594388499999
2157,2155,193.5973648
2158,2096,291.88395519
2159,2075,157.07727064199997
2160,2075,158.10180639
2161,1739,568.7200605300001
2162,7229,298.95989803799995
2163,2155,199.16333282
2164,8282,659.3449282299999
2165,2075,561.9519433099999
2166,4440,91.704956967
2167,7229,307.83905914
2168,2155,176.09450844999998
2169,2155,209.53733880000001
2170,2155,409.45725464000003
2171,8282,866.6771373699999
2172,2155,37.72439529
2173,1739,591.4308509200001
2174,2075,498.5943753
2175,2075,347.31198976
2176,2096,532.2012184770001
2177,2075,1060.7597054999999
2178,8282,937.3457857199999
2179,2075,1080.60023988
2180,7229,604.667064138
2181,4387,650.8078703819999
2182,2075,1142.0151668500002
2183,8282,582.45482269
2184,7229,392.61091378799995
2185,2096,195.30295292
2186,4440,5.060632372
2187,2075,1156.0729049300003
2188,657,3158.740892464
2189,7229,279.734789
2190,1739,551.96287348
2191,4987,276.81698203900004
2192,2075,737.73804921
2193,2075,633.05145131
2194,8282,1109.08182067
2195,2155,361.978703563
2196,8282,938.6330266399999
2197,4987,598.811889615
2198,2075,621.8711114199999
2199,8282,1233.1642876700002
2200,4440,72.605365667
2201,2096,92.20683272
2202,2096,2334.528472711
2203,8282,572.0967637800001
2204,1739,678.64027805
2205,1934,405.0632514199999
2206,2075,1007.0475403199999
2207,1934,525.425345766
2208,4387,898.00072721
2209,4387,836.2982393520001
2210,4387,853.905340192
2211,2096,2231.5102456510003
2212,2075,611.47063066
2213,8282,957.2526399499999
2214,4440,188.40466117199998
2215,4387,904.128571982
2216,7229,545.4457592880001
2217,2096,195.01252322
2218,7229,566.8616412480001
2219,2155,355.71182359999995
2220,4440,366.90799279
2221,4440,62.92792713
2222,2155,220.283784763
2223,4387,956.8198426020001
2224,2075,543.5978674
2225,1934,558.603804502
2226,4387,972.2927221020001
2227,4987,138.91516332499998
2228,8282,1039.63363855
2229,4987,345.606191787
2230,4987,306.87110817900003
2231,2096,457.95223111999996
2232,2075,213.21958936000001
2233,2075,212.488190142
2234,8282,1133.01934267
2235,2075,295.82110266
2236,2075,212.42088264
2237,2096,680.05376798
2238,2075,686.18448483
2239,2075,331.72239774999997
2240,2096,209.2719061
2241,8282,787.5321438499999
2242,4987,110.48855081699999
2243,4987,276.012805785
2244,2155,644.81896914
2245,4987,131.88878445699999
2246,4987,290.23532314500005
2247,2075,399.16302639
2248,7229,644.8696536580001
2249,2155,142.11912698999998
2250,1739,600.1928434200001
2251,2155,513.31249711
2252,4440,152.23212636
2253,4987,474.8089670250001
2254,4987,137.730873125
2255,4987,217.52298892499996
2256,2075,1266.32434911
2257,2075,1086.0915521499999
2258,4987,229.84668429499996
2259,2155,148.149881503
2260,8282,496.3545904
2261,4987,418.04121583700004
2262,4987,453.428368345
2263,2096,1747.8159759800003
2264,4440,171.96331994
2265,7229,376.14046553799994
2266,2155,153.912693317
2267,2096,247.80057191
2268,4987,323.14931446900005
2269,4987,545.8866332850001
2270,2075,518.39766899
2271,8282,479.27536325
2272,2075,1098.89780062
2273,2075,1233.4305807000003
2274,2155,388.25978820999995
2275,2155,402.96896902
2276,4987,378.7754546670001
2277,4431,571.0796838699999
2278,4987,503.29072054499994
2279,7229,717.310664138
2280,2155,485.224386723
2281,2096,298.33682624
2282,2075,658.10162893
2283,8282,1038.73461432
2284,4987,475.97323229700004
2285,4440,223.81064829
2286,4987,398.30031061700004
2287,4987,573.263265655
2288,2155,426.04829357299997
2289,1739,681.7652039400001
2290,657,2571.5563145400006
2291,2075,724.79640362
2292,4440,242.46963171
2293,2096,270.57116698
2294,657,2406.35123946
2295,657,2388.57231936
2296,2075,1277.5433906299997
2297,4387,965.082516595
2298,7229,436.31223424
2299,2096,346.00757199
2300,4440,433.25804930999993
2301,2155,151.63004944
2302,2096,247.67411958
2303,2096,313.99952077
2304,8282,499.40618667
2305,2155,279.870696073
2306,4987,413.37147513700006
2307,2075,1304.9430256599999
2308,2155,125.1357663
2309,8282,457.45335601
2310,8282,638.99974185
2311,4387,757.2054737819999
2312,4440,153.54074007999998
2313,8282,962.1839774799998
2314,8282,640.33085868
2315,657,2841.217702722
2316,4387,853.646129112
2317,2096,334.10714326
2318,657,2677.3988266620004
2319,8282,672.03647295
2320,657,2831.215702922
2321,4387,894.264598125
2322,4987,382.342643174
2323,2155,140.6357663
2324,4987,317.863189084
2325,2096,238.24922757
2326,4987,278.02250635400003
2327,2155,205.37796119
2328,2096,182.01000638
2329,8282,640.70166291
2330,8282,423.8740469
2331,8282,1095.54210527
2332,8282,658.3087637499999
2333,2096,525.4511100479999
2334,1934,688.17285308
2335,4387,777.2179698819999
2336,4387,947.1648169220001
2337,4440,486.96291612000005
2338,4387,979.8530411020001
2339,8282,587.8682053
2340,4387,861.269442202
2341,2096,460.68756312999994
2342,8282,889.1447414499999
2343,7229,162.4978921
2344,2096,444.97610234
2345,657,2767.3595364219996
2346,4440,506.2484028900001
2347,1934,858.219419382
2348,657,2738.7197040220003
2349,2096,508.2551802979999
2350,4387,993.3418432170001
2351,2155,176.50249608299998
2352,2096,545.600628588
2353,4440,291.47127199
2354,4387,1005.065788012
2355,2096,597.4545086079999
2356,4387,1024.1997890119999
2357,7229,147.73265229
2358,1934,729.743007492
2359,657,2709.589508542
2360,8282,571.27603847
2361,2096,527.506154298
2362,8282,560.31922878
2363,4440,456.86151555000004
2364,2096,709.5660611579999
2365,8282,435.856223017
2366,4354,1020.850515433
2367,1934,724.42088751
2368,1934,754.4089446319999
2369,1934,757.855232582
2370,4440,600.2705811199999
2371,1934,788.619950498
2372,2096,627.3712263379999
2373,8282,421.936093707
2374,1934,766.4382505579999
2375,7229,159.483266388
2376,8282,367.40945623
2377,8282,950.6421397699999
2378,8282,360.46683424699995
2379,8282,516.20290527
2380,8282,661.99720078
2381,8282,385.92674544999994
2382,4440,296.03130118
2383,2155,265.93054901700003
2384,4354,452.85224756
2385,4431,344.6887593
2386,4987,386.85063917400004
2387,8282,462.39775112699994
2388,4987,286.147793275
2389,8282,501.95538371000004
2390,4440,324.31292065
2391,2155,340.692036427
2392,7229,340.52050614999996
2393,2155,564.8643276169998
2394,4431,437.467466223
2395,4431,406.19187423000005
2396,4431,260.90243053999995
2397,7229,380.73443409
2398,8282,472.51629405
2399,4387,1064.1690169390001
2400,4387,1054.924389447
2401,8282,385.317031647
2402,4431,577.202707663
2403,4431,481.07585115000006
2404,7229,430.06454659999997
2405,7229,583.2818106
2406,2155,548.3050401969999
2407,8282,436.117251746
2408,2155,256.474053523
2409,2155,303.67597745
2410,4354,645.45498992
2411,4440,575.30238405
2412,8282,423.189610628
2413,2155,411.199788697
2414,8282,353.4272918
2415,2155,564.3913697969999
2416,7229,535.9628337500001
2417,7229,407.76198346999996
2418,4431,793.1606054649999
2419,4440,642.6833975699999
2420,4440,588.25769184
2421,4431,377.25591045
2422,4431,301.41648180000004
2423,4440,661.50098505
2424,4440,294.87886118
2425,4431,766.6018027849999
2426,8282,402.43182814000005
2427,4440,482.71021745999997
2428,2155,510.82676795000003
2429,4354,833.5668565400001
2430,2096,465.7152357599999
2431,4440,393.62273237
2432,8282,510.6322516789999
2433,2096,1182.242492418
2434,4354,414.69845057
2435,8282,569.18290784
2436,4440,400.391040874
2437,4440,496.608126536
2438,4354,926.6141105730002
2439,4354,508.06830651999996
2440,8282,333.09463145
2441,4440,451.36510599900004
2442,4440,408.021397679
2443,4440,394.794100395
2444,4387,1151.619814692
2445,4440,410.936698929
2446,4354,587.58444474
2447,2096,714.0474505179999
2448,4440,359.994539225
2449,4431,428.1822233500001
2450,4431,332.2759149
2451,4431,263.74616534999996
2452,4431,202.62636341
2453,4431,254.59244951000002
2454,4431,210.34787725
2455,4431,499.760553223
2456,4431,256.153405641
2457,4440,420.90267297
2458,8282,224.85260429000002
2459,4431,344.382451313
2460,4354,682.70751657
2461,8282,880.1919742099999
2462,2096,2142.656738427
2463,4440,479.24064485
2464,4431,249.87646371
2465,4431,484.2867043130001
2466,8282,214.55391456
2467,8282,523.63148926
2468,1934,850.2668502729999
2469,2155,336.83586037299995
2470,4440,705.9487119199999
2471,4440,651.4833195599999
2472,4440,678.28630447
2473,8282,406.68066589
2474,4440,564.94442687
2475,4440,384.98993880499995
2476,4431,186.55122733
2477,4431,195.6016913
2478,4354,776.0707697200002
2479,8282,625.56219363
2480,8282,595.9606734
2481,4440,756.3654750099998
2482,4431,330.295223055
2483,4431,469.82002375499997
2484,4431,180.51759371
2485,7229,411.24057955000006
2486,8282,161.98130718000002
2487,7229,326.01088989
2488,7229,162.94800738
2489,2155,735.08636343
2490,1934,902.6599608959999
2491,1934,910.162627089
2492,8282,242.80210033999998
2493,7229,182.92324205
2494,7229,687.3518339899999
2495,8282,189.04151625
2496,8282,256.17109432
2497,7229,711.0274579500001
2498,7229,602.35765772
2499,7229,688.4706408
2500,2155,819.09648187
2501,8282,129.32797657
2502,7229,731.33612808
2503,7229,1541.6245450699998
2504,4440,519.6538376789999
2505,8282,141.04357514999998
2506,8282,288.64954872000004
2507,7229,477.16169708999996
2508,4354,840.5375748630001
2509,4354,290.73500606000005
2510,8282,345.61839986
2511,4431,144.27175371
2512,2155,591.547501273
2513,4354,261.92719462
2514,1934,967.0859111540001
2515,7229,760.0932141600001
2516,7229,1537.7303532899998
2517,4354,910.6253056030001
2518,4354,308.91187297
2519,7229,574.90114665
2520,8282,110.27754488000001
2521,2155,807.1499461129999
2522,2096,770.1939243879999
2523,4440,517.01562735
2524,4354,403.04550139
2525,2096,1952.897285427
2526,4431,242.7082349
2527,7229,1579.0288969699998
2528,8282,260.8608804
2529,4354,454.73734821999994
2530,4431,351.34915720000004
2531,4354,480.35082123999996
2532,1934,959.2802874109999
2533,7229,572.70862361
2534,4440,602.273508459
2535,2155,780.1295834229999
2536,7229,697.44877609
2537,4354,575.21830777
2538,7229,411.59753004999993
2539,2096,1864.5088246370005
2540,4440,963.7014911599998
2541,8282,50.964730079999995
2542,7229,433.71403971999996
2543,2155,796.2002962129999
2544,7229,650.84824224
2545,4354,668.98930542
2546,8282,620.4487051799999
2547,4354,89.50430331
2548,4354,696.7370981300002
2549,8282,491.93402827
2550,1934,991.096652466
2551,4354,770.4886633830001
2552,8282,10.6212052
2553,4440,529.373378118
2554,7229,1511.0495998999997
2555,2155,672.589218923
2556,4354,841.3497951830001
2557,8282,592.04712072
2558,8282,23.583933780000002
2559,4431,120.43403571
2560,4431,84.63403571
2561,7229,697.99270109
2562,4431,181.57845492
2563,1934,1056.6701238560001
2564,4354,929.9391850630002
2565,4354,171.45800975
2566,7229,731.4700068399999
2567,4354,179.3637039
2568,7229,513.87793434
2569,8282,42.41502509
2570,1934,1010.891853906
2571,4431,17.90670266
2572,4431,299.57375142
2573,7229,1468.8784580799997
2574,7229,581.00269419
2575,7229,1414.5486320199998
2576,4354,395.4311934
2577,8282,594.062118504
2578,8282,465.46574535999997
2579,7229,831.69041394
2580,7229,551.32362835
2581,7229,1373.5470676099999
2582,7229,1481.1395681399997
2583,7229,1349.0819670399999
2584,8282,567.67151816
2585,2155,859.855363443
2586,4440,670.336345569
2587,7229,505.64667788300005
2588,7229,469.04689938999996
2589,2155,761.227867383
2590,2155,867.069238962
2591,8282,772.2242730139999
2592,4431,192.05333723
2593,2155,874.9888349109999
2594,7229,637.27454458
2595,4354,970.040057873
2596,5499,875.9749192770001
2597,7229,761.70746596
2598,4431,425.81066168
2599,2096,851.9840207279999
2600,8282,746.3457104539999
2601,8282,373.78973978000005
2602,8282,154.37956943999998
2603,4354,907.2686088830002
2604,8282,143.66801897
2605,4431,141.5741855
2606,2096,866.638030418
2607,8282,767.4348340139999
2608,8282,628.16842084
2609,2096,867.132618018
2610,8282,734.2953992539999
2611,2155,842.995464873
2612,2096,873.699191796
2613,7229,621.83356048
2614,4431,158.09086726
2615,7229,640.0552978600001
2616,8282,748.293256234
2617,5499,1042.647052477
2618,4431,324.56333683
2619,8282,326.06846570000005
2620,4440,680.638210523
2621,7229,1422.7462779999998
2622,2096,882.249084346
2623,8282,835.548342224
2624,2155,787.2161355229999
2625,2155,888.0848206029999
2626,4431,362.44884352
2627,2096,2223.074301427
2628,4431,175.86838115
2629,7229,1327.3196533599998
2630,4431,290.51828254
2631,7229,1350.32052291
2632,7229,1312.90830113
2633,8282,909.281509794
2634,7229,472.85478594299997
2635,7229,1254.73399409
2636,4354,261.40424266
2637,8282,938.726543334
2638,7229,529.3647850630001
2639,8282,355.63398616
2640,8282,275.78835035000003
2641,4431,646.37178927
2642,5499,869.4924333670002
2643,2155,852.299103233
2644,8282,559.68418908
2645,4354,710.0535309700001
2646,4431,292.50066655
2647,7229,825.6625283100001
2648,4440,793.9062852689999
2649,4431,332.74196491000004
2650,8282,874.153071244
2651,4431,291.01537797000003
2652,2155,865.590077613
2653,5499,917.2522491170001
2654,4354,1031.2404552379999
2655,7229,857.6225647799998
2656,8282,240.04649812999997
2657,4354,618.4665231600001
2658,5499,937.5007058470002
2659,7229,885.7081482699999
2660,8282,261.55983814
2661,4354,881.2948212400001
2662,5499,829.5268231470001
2663,8282,901.488945114
2664,4431,376.24307300000004
2665,8282,466.05268722399995
2666,7229,673.9226615530001
2667,4354,518.14977476
2668,7229,735.5360833399999
2669,7229,883.8122189
2670,2155,937.975820133
2671,4431,481.87618542
2672,7229,1198.7231915599998
2673,4354,861.9348109100001
2674,5499,770.2978584130001
2675,3155,1053.529676375
2676,2096,1285.167897686
2677,2096,957.484248996
2678,8282,997.504940724
2679,8282,920.608045514
2680,4431,412.70969240000005
2681,7229,590.1795858930001
2682,4354,884.7917573400001
2683,4354,452.93794918000003
2684,7229,588.8177942230001
2685,7229,544.045267738
2686,7229,608.800308832
2687,7229,982.73773139
2688,2096,1287.2339511950001
2689,7229,890.83028448
2690,2155,1019.1839606289999
2691,8282,1071.698269264
2692,7229,517.254781598
2693,8282,929.901090404
2694,5499,715.4882263410001
2695,7229,724.2465078299998
2696,7229,922.016509769
2697,8282,285.59521989999996
2698,7229,608.681682924
2699,2155,1012.442299113
2700,1934,1314.0888229820005
2701,4354,341.17516467999997
2702,7229,693.2807372939999
2703,7229,842.48523014
2704,4354,1090.118634558
2705,7229,756.280941543
2706,2096,1196.2262387679998
2707,7229,718.9765182130001
2708,2155,984.135939403
2709,4431,399.08540157000004
2710,8282,613.860234734
2711,7229,737.3327601599998
2712,7229,883.697191123
2713,8282,426.57749946999996
2714,2096,1053.419421325
2715,8282,444.93001071
2716,2155,901.1605663129999
2717,2096,1062.139513068
2718,8282,374.56426284
2719,8282,339.44092539
2720,7229,1100.6911119899999
2721,8282,510.40527320999996
2722,8282,527.81934798
2723,4431,1059.763666739
2724,7229,1100.0928915099998
2725,2155,1009.2522148129999
2726,8282,621.92274856
2727,4354,584.1729525100001
2728,8282,360.55324407
2729,8282,358.77012249
2730,7229,1133.7970027
2731,8282,469.45488033
2732,8282,698.36711332
2733,8282,366.33878874
2734,4431,828.058649509
2735,7229,1051.28858842
2736,4431,486.85974174000006
2737,2096,1042.767072586
2738,4431,430.88555880000007
2739,8282,659.10580922
2740,7229,854.1563602739999
2741,8282,1071.069334284
2742,7229,1077.38169096
2743,4354,841.5558254300001
2744,8282,369.43608106
2745,4431,1012.1486921789999
2746,2096,1053.449768876
2747,2155,1031.878588993
2748,7229,666.7125853130001
2749,2096,885.5362716609999
2750,4431,467.71625094
2751,7229,718.038212443
2752,4431,476.90913971000003
2753,8282,1138.789346094
2754,4431,495.4007836
2755,7229,1114.54509579
2756,8282,656.0215755199999
2757,8282,524.186690704
2758,4354,746.1673565300001
2759,4431,1075.174402249
2760,8282,518.98957612
2761,4431,1190.176532649
2762,7229,1166.4413338999998
2763,4354,636.2229284900001
2764,8282,383.33025796000004
2765,7229,1004.89632359
2766,4354,1136.1117550399997
2767,7229,619.153603998
2768,2155,1138.960208833
2769,8282,411.51450387
2770,7229,819.2114562630001
2771,7229,1201.1542591799998
2772,7229,899.326483144
2773,8282,553.2207797799999
2774,7229,1304.0863152999998
2775,8282,534.51008765
2776,4354,451.84935972000005
2777,4354,650.53551037
2778,7229,956.7535952630001
2779,8282,603.2493241039999
2780,8282,407.51703119999996
2781,4354,1024.02027454
2782,8282,465.5280207
2783,5499,577.228515051
2784,7229,1077.9259751
2785,7229,645.546974378
2786,7422,941.61457112
2787,8282,606.827032868
2788,4354,724.0441673800002
2789,8282,473.45670406
2790,2096,1141.382426486
2791,7229,1207.04342744
2792,4431,901.1603594789999
2793,8282,506.716436925
2794,7229,843.1925450319999
2795,7229,1056.18881817
2796,7229,1098.63587611
2797,8282,548.474430175
2798,1934,1446.3908759320004
2799,4431,538.42251821
2800,4431,533.63149956
2801,7229,698.4931734879999
2802,8282,528.1154677549999
2803,8282,619.395865585
2804,7229,711.887791508
2805,7229,714.1855283179999
2806,7229,813.453155094
2807,7229,1227.2918841699998
2808,4354,946.7391891300001
2809,8282,695.871482615
2810,4431,551.0098819499999
2811,8282,524.63174309
2812,5499,554.811147274
2813,8282,593.59981145
2814,2155,1020.7927097029999
2815,4431,574.7405592499999
2816,4431,602.93483444
2817,8282,454.19518455
2818,3155,1004.274972395
2819,7229,1305.0737647199999
2820,4354,891.6937379400002
2821,8282,540.215880975
2822,7229,1182.2523732599998
2823,3155,938.606125575
2824,7229,1015.932392143
2825,8282,611.0070236229999
2826,8282,604.3971824749999
2827,4354,852.5442807300002
2828,8282,571.5886165999999
2829,7422,764.11355702
2830,8282,613.0370256999998
2831,7229,1150.15490172
2832,4354,843.4122360100002
2833,7229,1160.82542186
2834,8282,732.004708325
2835,8282,756.323425395
2836,7229,875.3344931539999
2837,8282,630.8415195099999
2838,4431,589.5519369
2839,7229,789.888232213
2840,2155,1183.540625213
2841,8282,828.4144789349998
2842,7229,981.2028553739999
2843,7229,840.6450877530001
2844,8282,886.8769455249999
2845,7229,1071.452786124
2846,4354,786.7440791700002
2847,5499,432.263377825
2848,4354,773.2726278700002
2849,8282,650.0729909199999
2850,4431,645.33723962
2851,7229,1106.542875754
2852,8282,508.29592392
2853,7229,945.3428497939999
2854,7229,1088.794354684
2855,4354,759.1869278910002
2856,5820,1089.0643706119997
2857,2155,1245.2983208629998
2858,4431,661.33723962
2859,4431,670.0960764299999
2860,7229,825.615672643
2861,7229,767.8525062379999
2862,2155,1309.5169836729997
2863,2155,1479.0906254729998
2864,8282,666.9050103899999
2865,4354,705.1433551000001
2866,7229,790.489238778
2867,2096,1298.391495201
2868,8282,634.0074420899999
2869,5499,343.67342247
2870,7229,753.1354638979999
2871,7229,819.757157058
2872,7229,1151.016800694
2873,8282,657.0093827449999
2874,7229,855.066581288
2875,7229,813.2661028179999
2876,7229,1172.5880778940002
2877,4354,639.8734539200001
2878,4431,739.1105815000001
2879,2096,1353.373770686
2880,8282,1014.9890840679999
2881,4431,680.42327452
2882,7229,734.128886088
2883,8282,901.4952561649998
2884,3155,821.1386704349999
2885,7229,806.2630516679999
2886,7229,801.0558612179999
2887,8282,840.344375165
2888,7229,932.5146904430001
2889,5820,1275.6073312849999
2890,8282,566.3039406099999
2891,5820,1266.287996545
2892,4431,681.29658861
2893,8282,1033.370847823
2894,7229,990.4333836630001
2895,8282,745.9197807099999
2896,7229,881.1471121279999
2897,4431,735.1261080800001
2898,7229,894.4677727679999
2899,7229,1465.2700101080002
2900,5820,976.485024642
2901,7229,1072.8965269429998
2902,7229,923.665108318
2903,7229,937.266578828
2904,7229,774.3333634479999
2905,7229,838.7371676879999
2906,7229,909.6167001179999
2907,7229,992.289554975
2908,2096,1423.5897944959997
2909,8282,967.921071405
2910,8282,955.685384415
2911,7229,985.886430738
2912,8282,616.24120125
2913,7229,950.979122678
2914,8282,759.09268714
2915,7229,949.7553873879999
2916,8282,750.394164665
2917,8282,758.822604031
2918,7229,960.3104809479998
2919,7229,861.9192728579999
2920,4431,800.20605891
2921,3155,748.9509328949999
2922,7229,889.073256358
2923,8282,743.5360165499999
2924,7229,883.832054518
2925,7229,811.8366966379999
2926,8282,913.915423555
2927,5820,921.1376619819999
2928,8282,799.991745255
2929,8282,855.7461821709999
2930,3155,739.607485994
2931,8282,999.3078556849998
2932,7229,912.464378908
2933,5820,2428.9724121599997
2934,3155,595.009518934
2935,7229,926.1172174379999
2936,4431,811.2550776
2937,7422,203.73162788
2938,7229,1003.5192698579999
2939,5820,2412.7267721800004
2940,8282,629.816878579
2941,8282,911.814246835
2942,3155,487.393302634
2943,7229,840.398384268
2944,7229,924.614562888
2945,4431,780.30386107
2946,8282,853.4716480249999
2947,3155,428.16288745599996
2948,3343,829.736887403
2949,8282,1114.7756253050002
2950,3343,991.6568204810001
2951,7229,1075.872326528
2952,3343,826.966728221
2953,4431,855.5201880100001
2954,7229,1032.711102488
2955,3343,756.9925297199999
2956,7229,996.1109264280001
2957,7229,889.292146648
2958,3343,706.201093811
2959,7229,1020.776184258
2960,8282,916.002040635
2961,3343,782.6119766510001
2962,8282,1060.0605635750003
2963,5499,1150.7560986839999
2964,7422,1371.3249132399997
2965,3155,378.38024733599997
2966,4431,829.82971291
2967,5820,2364.26596327
2968,5706,1085.9073392700002
2969,8282,940.909067755
2970,5820,2354.5358169
2971,5820,1075.681753245
2972,7422,1391.3721075599997
2973,5820,2338.29697458
2974,3343,776.908011011
2975,7229,1156.4713464080003
2976,5820,2315.14875651
2977,5820,2171.98555611
2978,8282,974.382191305
2979,7229,1064.515677728
2980,8282,995.5490917249999
2981,5820,796.6411233750001
2982,5820,905.5415788050001
2984,5706,1064.2405223199999
2985,7229,998.658412048
2986,5820,1046.6195785149998
2987,5706,1053.3785439399999
2988,3343,642.64467872
2989,5706,1034.9553725
2990,7229,1146.3157388480001
2991,7422,1669.1064606399996
2992,8282,1042.9204966050002
2993,3343,818.293909651
2994,5706,1061.7721582899999
2995,4431,889.23389307
2996,5820,2274.5392614
2997,8282,1055.9610110750002
2998,3343,792.410324121
2999,7229,1218.5958190879999
3000,5706,1052.05127489
3001,5820,2250.7548127
3002,5820,1265.263385515
3003,7229,1050.7123019379999
3004,3513,1043.5749663299998
3005,5706,982.9648926000001
3006,5706,994.1133771000001
3007,5820,993.9650440449999
3008,5820,1201.517483685
3009,5499,1012.7603237860001
3010,5820,967.9418993149999
3012,5820,1155.185637185
3013,3513,1071.65692154
3014,5499,1049.552850206
3015,3513,1016.27423374
3016,5706,944.4381906699999
3017,3513,972.0507014099999
3018,5706,935.76914002
3019,5820,1095.408969495
3020,5706,963.7963930699999
3021,3343,581.5269393110001
3022,3343,653.963463251
3023,3513,1045.86913373
3024,5820,1540.671854785
3025,5820,1047.157855515
3026,5706,892.31571668
3027,5706,932.74039658
3028,5820,1000.1373280849999
3029,5706,904.4590276
3030,5706,926.90279789
3031,5706,931.79570953
3032,5706,950.12024822
3033,7229,1011.026714478
3034,3155,903.815066319
3035,3343,622.49750354
3036,3343,739.154526311
3037,5820,1483.057880785
3038,5820,952.0540669649998
3039,5820,2174.172428035
3040,7229,1108.571686008
3041,3343,648.793179711
3042,3343,550.953788211
3043,3343,542.32518912
3044,5706,858.89726125
3045,5820,937.993839375
3046,5820,1218.5551990049998
3047,7229,1298.38050545
3048,5820,1024.1462585749998
3049,3343,805.8569527999999
3050,5820,813.7878798749999
3051,5820,800.9878798750002
3052,5820,675.1878401750001
3053,5706,880.15475215
3054,4431,990.86661152
3055,5820,2228.331453135
3056,7229,1189.6083774380002
3057,5820,2068.8514899350002
3058,7229,1138.6917789679999
3059,5706,829.5493244
3060,5706,836.3834333000001
3061,3513,1012.16047237
3062,3513,940.1033075299999
3064,3343,1021.8213965700002
3065,5820,1265.3407018849998
3066,3513,968.14263508
3067,5706,814.3848923300001
3068,5820,2035.3656074300002
3069,7229,1156.9636152179999
3070,5820,1158.4965162849999
3071,5820,1169.6657318349999
3072,5820,1079.6822829149999
3073,5820,881.207221235
3074,7229,1207.788036398
3075,6908,1075.57125504
3076,6908,1098.6801277900001
3077,5706,768.75847936
3078,5706,762.7416420000001
3079,5706,956.026028074
3080,3343,567.136091841
3081,3343,641.0661987710001
3082,7229,1158.612351688
3083,5706,935.7753741739999
3084,3343,598.8249239300001
3085,3343,676.9897286610001
3086,5820,1921.47644497
3087,2096,2753.2695282010004
3088,3343,742.504582801
3089,3513,879.08265529
3090,3343,459.10860423
3091,5706,780.5725532
3092,5706,748.59963562
3093,5820,710.905434159
3094,5706,722.4893128699999
3095,5820,664.3663362350002
3096,6908,1270.39620159
3097,3513,810.6872607099999
3098,5820,1120.8361301549999
3099,5706,892.912686434
3100,5706,747.9137106000001
3101,7229,1255.730758558
3102,5706,720.2800311
3103,3343,708.556092411
3104,7229,1388.448882338
3105,5820,824.707221235
3106,5706,893.985638004
3107,5820,1044.3785227749997
3108,5706,841.7091709340001
3109,3513,820.83011784
3110,3343,643.39407943
3111,5820,1129.282998515
3112,5820,797.3713473650001
3113,5706,830.746963124
3114,7859,1732.3706514619998
3115,7859,1662.8740973019999
3116,5820,888.8309012649999
3117,5706,652.65607085
3118,7229,1456.071222938
3119,5820,973.065098595
3120,5820,1058.407819435
3121,5820,1068.908295615
3122,7229,1468.1922789980001
3123,7859,1733.140847646
3124,3343,549.959118911
3125,3155,825.69321708
3126,5706,641.8764106799999
3127,5706,775.097614524
3128,5706,617.4803044299999
3129,3155,767.2931098600001
3130,5706,633.36111045
3131,3513,766.9921201099999
3132,3343,475.62134623000003
3133,3155,781.6833758069998
3134,7859,1610.1996253019997
3135,7859,1579.9541466009998
3136,5706,586.7666938599999
3137,3343,597.23630574
3138,3155,692.0693459500001
3139,3155,999.289648707
3140,3343,344.90505783
3141,5820,1067.6961372800001
3142,7859,1685.010815446
3143,3155,887.107665458
3144,5820,1011.7018738460001
3145,7859,1542.0014003709998
