node_id,assigned_service_point,distance
4305,1026,2267.8103768
4306,1026,2332.282202
4307,1026,2301.885349270999
4308,1026,2197.00771184
4309,1026,2303.92713191
4310,1026,2176.73112436
4311,1026,2107.8222151709992
4312,1026,2160.1781789999995
4313,1026,2397.45355077
4314,6765,2447.76948883
4315,6765,2353.85548561
4316,3343,4659.961624966
4317,3343,5356.518194586
4318,3343,4261.552098586
4319,3343,4220.805933126
4320,3343,3930.578694526
4321,3343,4005.670172076
4322,3343,3433.789030826
4323,3343,3981.092629096
4324,3343,4591.404493006
4325,3343,4541.936119266
4326,3343,4518.088058546
4327,3343,4366.825207846
4328,3343,4066.917979436
4329,3343,4255.514247046
4330,3343,5457.289071776
4354,4354,0.0
4355,4356,573.9468123300001
4356,4356,0.0
4357,1258,1265.385137099
4358,1258,1694.2603283
4359,3343,3274.033564186
4360,3343,3258.258052076
4361,3343,3178.944889236
4362,3343,3217.405574926
4363,657,811.9792414
4364,2096,907.899744252
4365,1204,614.359252434
4366,4387,1275.8093587889998
4367,4387,762.26516859
4368,4387,714.2252040100001
4369,4387,765.702909814
4370,657,2598.5043636310006
4371,2096,1191.00015137
4372,1176,442.905426621
4373,1176,408.267152991
4374,1176,459.215852681
4375,2096,594.3029800279999
4376,2096,583.0139137370002
4377,7229,1566.7135864999998
4378,7229,1436.7650897
4379,284,886.98051667
4380,4431,1471.279294374
4381,4431,1571.576153774
4382,4431,840.0963421739999
4383,4431,697.4382544739999
4384,4987,504.355622336
4385,4387,617.9033793299999
4386,4387,594.5033793299999
4387,4387,0.0
4388,4387,658.5576533999999
4389,1934,368.90435875
4390,1934,353.94574919
4391,1934,287.76523846
4392,8282,376.83621983
4393,8282,294.79693662
4394,8282,309.92108949
4395,8282,313.88934349
4396,8282,915.321276924
4397,1739,1106.204639602
4398,8282,922.635940774
4399,7859,871.38219496
4400,7859,910.964367116
4401,7859,1181.0332916460002
4402,4387,927.349968417
4403,4387,830.4213728719999
4404,4387,744.531925157
4405,4356,990.03213047
4406,7229,312.72909443000003
4407,7229,458.21495405
4408,7229,480.479949
4409,7229,319.7445586
4410,7229,733.7315235000001
4411,4387,303.509628461
4412,8282,592.045909203
4413,8282,569.900706563
4414,4431,306.0014507
4415,4987,295.225422992
4416,4440,1332.1950844210005
4417,4440,1470.7687163000005
4418,4440,1380.6206775400003
4419,1176,923.2321789400002
4420,4387,992.805123233
4421,4987,87.162216597
4422,4987,274.717078857
4423,4987,103.243174293
4424,4987,95.790657939
4425,4987,987.688098264
4426,4987,1286.05630408
4427,4987,1589.96635658
4428,4987,714.3200470559999
4429,4987,629.5004148959999
4430,4987,653.2259285859999
4431,4431,0.0
4432,4431,257.825164
4433,1934,1724.5364143589998
4434,6765,1746.5374656350004
4435,4440,485.234536696
4436,4987,518.5118273449999
4437,4440,1075.8017470189998
4438,4440,1113.8706266849997
4439,4440,1085.7827289349998
4440,4440,0.0
4441,4440,95.550516297
4442,4440,9.106618037
4443,4440,61.094501237
4444,8282,453.78905228
4445,3155,648.722204553
4446,3155,541.7786209559999
4447,3155,878.3323071450001
4448,4431,1330.711558115
4449,4431,1244.032552585
4450,4431,1133.208388568
4451,4431,1194.496101355
4452,4387,275.05488217000004
4453,4387,134.19980782
4454,4387,146.72059054
4455,4387,440.32456409
4456,4387,404.614825
4457,8282,66.4546029
4458,8282,48.48574094
4459,4440,498.864818407
4460,4440,309.332141697
4461,4440,272.328087867
4462,3155,975.417129365
4463,4387,1003.751806222
4464,4387,987.327129662
4465,7859,1373.3170157830002
4466,7859,1264.190850283
4467,7859,1048.619599152
4468,7859,1467.8787945330002
4469,7859,1326.681249543
4470,7229,1388.088278268
4471,7229,1384.134445888
4472,7229,1502.610080198
4473,7229,1515.1595821780002
4474,1934,593.2277140379999
4475,3343,287.31776975
4476,3343,310.173203411
4477,3343,283.66572349
4478,1204,371.8946654
4479,1204,356.61297701
4480,1176,652.735152917
4481,753,1222.240200833
4482,753,1235.9108374
4483,753,1238.151517563
4484,7229,251.21536774000003
4485,7229,184.3782523
4486,4987,291.154796505
4487,4987,264.166821545
4488,4987,235.131225635
4489,8282,360.96827756
4490,8282,461.93500476
4491,8282,893.3744111599999
4492,8282,261.66917142
4493,7422,1253.272239986
4494,7422,1292.3088894359998
4495,4987,386.749521216
4496,4987,442.312487491
4497,4987,388.153954486
4498,1204,573.6086696140001
4499,2096,620.062172949
4500,4431,1396.7333888340002
4501,4431,1395.359259405
4502,4987,175.55979057899998
4503,4431,1423.582354129
4504,4356,809.33955874
4505,4356,799.37398939
4506,7859,1451.216501423
4507,7859,1276.58996784
4508,7859,1142.80816784
4509,4987,642.595182536
4510,4987,522.833988066
4511,753,962.819866193
4512,753,1005.901184653
4513,753,992.193497373
4514,753,991.083223473
4515,753,847.4830874050001
4516,753,941.792047745
4517,4440,543.1151705670001
4518,4440,712.345715727
4519,4440,727.850876157
4520,4440,647.039421067
4521,4440,623.166247487
4522,3155,209.86341428
4523,3155,279.1449414
4524,1258,1380.742753409
4525,1258,655.7375822199999
4526,4431,1661.7672926940002
4527,4387,1149.319338694
4528,753,731.130673191
4529,753,715.722558441
4530,6765,391.90493068
4531,6765,998.5905453299998
4546,4987,369.952092169
4547,4987,257.469890944
4548,4987,184.151665875
4549,4987,212.998111317
4550,4431,39.57072814
4551,4387,984.762216185
4552,3155,950.107864575
4553,4431,403.5372064
4554,4431,298.8370154
4555,4987,808.774866257
4556,753,1274.5834605019998
4557,753,1116.495838682
4558,753,1221.0651458819998
4559,753,1308.7906234919997
4560,6908,822.2418405920001
4561,5706,909.8895137
4562,5706,484.2545413
4563,6908,558.276386902
4564,6908,632.532767102
4565,5706,842.43545526
4566,5706,774.79693073
4567,5706,706.48909809
4568,5706,637.55057475
4569,5706,569.55807516
4570,6908,751.2485310520001
4571,6908,680.032240782
4572,5706,647.54200832
4573,5706,571.56490651
4574,5706,494.7833332
4575,5820,3124.942526661
4576,5820,3136.2442964310003
4577,4431,1192.0528085919998
4578,6765,1602.0426280270003
4579,6765,1368.5646152750005
4580,6765,1386.9627130050003
4581,6765,1526.4909818950002
4582,6765,1540.609750425
4583,6765,1496.098602295
4584,6765,1556.8648380250004
4585,6765,1809.4341523750004
4586,2075,582.0222703100001
4587,2075,566.912827985
4588,2075,526.39114849
4589,753,1324.4188804500002
4590,753,1408.5990493300003
4591,5499,633.923447079
4592,753,673.48533276
4593,753,681.002483145
4594,4387,707.23555049
4595,4987,1795.874088456
4596,2155,1852.322306877
4597,4987,1813.378659286
4598,1176,641.9746316899999
4599,1176,537.92893928
4600,1204,341.21882228
4601,7229,190.56122885
4602,753,1942.59208235
4603,753,1851.69111322
4604,753,1882.29127662
4605,753,1970.59279663
4606,753,2027.99296385
4607,753,2111.62531405
4608,753,2000.49296385
4609,284,1524.2173699900002
4610,657,1332.47264608
4611,1176,591.21396297
4612,7229,833.4553843519999
4613,7229,916.529146752
4614,4440,535.959417601
4615,4440,448.402015701
4616,4440,417.438650251
4617,4387,738.965628863
4618,4387,750.378341073
4619,4387,692.6950498489999
4620,4387,629.789000699
4621,4387,718.939645743
4622,4987,465.415540156
4623,4987,557.364554236
4624,6765,2125.0287445920003
4625,3343,762.4016563199999
4626,3343,773.789369
4627,3343,813.97296617
4628,8282,915.49252174
4629,8282,687.565546524
4630,4387,790.277162949
4631,4387,757.212831719
4632,6765,1657.07737191
4633,6765,2123.277406315001
4634,5820,2268.890650475
4635,5820,2311.513587535
4636,5820,2375.2562442050003
4637,5820,2333.1653772950003
4638,5820,2354.279590515
4639,5820,2290.6653262150003
4640,5820,2246.533101415
4641,5820,2427.748897855
4642,5820,2379.086646135
4643,5820,2402.092949615
4644,5820,2426.021175625
4645,7229,1053.4007889779998
4646,7229,1077.8108278979998
4647,2155,1111.364707843
4648,2155,1051.706468803
4649,2155,1002.832682683
4650,2155,1026.956115273
4651,2155,1091.981725613
4652,753,1331.531308835
4653,753,1442.3574457349998
4654,4987,995.624072796
4655,6765,1413.8785189340003
4656,753,1910.69368219
4657,5706,126.64450767
4658,1934,630.685344233
4659,5820,550.810552365
4660,931,1100.348053383
4661,753,1291.48133369
4662,931,1074.846386833
4663,753,1315.18470898
4664,3343,194.12573911
4665,8282,518.862566167
4666,1204,357.05706713
4667,1204,715.6107559570002
4668,1204,637.4798473699999
4669,7229,1676.294765798
4670,931,609.7253956330001
4671,931,726.290656333
4672,5820,2197.324533775
4673,4987,521.007520916
4674,4987,550.001775262
4675,4387,818.9775972719999
4676,4440,1136.8701918949996
4677,3155,565.73678979
4678,3155,765.742376515
4679,4356,812.806545905
4680,4356,822.3724676
4681,4356,832.207608677
4682,3343,626.357847076
4683,3155,78.240583497
4684,4440,630.1644065910001
4685,2075,202.151650764
4686,4440,659.416642287
4687,3155,428.32998379
4688,5820,3073.590625185999
4689,2075,991.68527753
4690,2075,1126.0264849300002
4691,4356,565.8179257060001
4692,4356,529.1810590260001
4693,284,1984.63616899
4694,284,3064.0879202700003
4695,6765,1128.846657965
4696,6765,1161.675913215
4697,6765,1049.127015415
4698,4431,1308.867064843
4699,4431,1303.166187718
4700,4431,1388.3119875250002
4701,4987,49.390269337
4702,4987,9.831073187
4703,4987,373.955722025
4704,4987,100.27463113599998
4705,4431,1128.51413607
4706,4431,1156.98447151
4707,4431,1236.65917086
4708,4431,1201.08093457
4709,4431,1221.40007521
4710,4431,1179.83923031
4711,4431,1053.56395261
4712,4987,19.364697891
4713,4987,59.921957883
4714,4987,67.276548286
4715,4987,53.251125851
4716,4987,281.198570585
4717,5820,2389.655416285
4718,5820,746.3575446000001
4719,5820,759.2575446000001
4720,5820,813.0652514100001
4721,5820,771.8638922100001
4722,5820,793.16123172
4723,4387,284.859963581
4724,4440,491.736381077
4725,7229,1499.10121921
4736,2096,786.0929299520001
4737,5820,3098.040853851
4738,5820,3136.439421531
4739,5820,3208.742395191
4740,5820,2988.382292851
4741,284,1620.9037185600002
4742,4431,357.95803122
4743,4431,166.37549934
4744,4356,1244.444332417
4745,4387,939.047141452
4746,4387,753.2152424950001
4747,4387,765.0832667650001
4749,657,1691.6766704400002
4750,1204,914.745893729
4751,2155,516.2413071569999
4752,284,779.4709988700001
4753,284,859.2913596800001
4754,284,873.6196533700002
4755,417,1141.89604365
4756,1176,411.050213291
4757,931,58.36480104
4758,753,1173.36760873
4759,7229,1714.6762699770004
4760,753,1720.6584377730003
4761,1204,790.008677374
4762,2096,755.564254912
4763,2096,743.607248602
4764,7229,1519.8877099699998
4765,7422,1237.599014406
4766,8282,653.4912101700002
4767,2155,518.926760523
4768,6765,788.762376635
4769,6765,628.53174839
4770,1176,414.735512492
4771,1176,579.232381792
4772,6765,724.4012311299998
4773,6765,1277.128401905
4774,6765,2107.430295165
4775,4387,2043.403943449
4776,4356,386.455060355
4777,4356,831.640888117
4778,4356,966.128155452
4779,753,1657.1382834930002
4780,753,1302.2899579319997
4781,753,356.225539011
4782,753,1156.60700579
4783,753,1274.90902883
4784,753,1220.1949513
4785,753,1579.16651939
4786,753,1688.8167256120005
4787,753,1595.07155004
4790,7229,1670.7824070570005
4791,7229,1828.612002325
4792,7229,1877.418411625
4793,7229,1475.8020364670003
4794,4356,3607.992539052
4795,4356,3686.913765602
4796,4356,4697.97885741
4797,6765,3374.2302150100004
4798,753,1613.48849036
4799,753,1467.19172343
4800,753,1632.89261363
4801,1026,3326.7051354539994
4802,1026,3265.765411134
4803,1026,3242.058871953999
4804,1026,3014.923919353999
4805,1026,2315.7770734309997
4806,1026,2431.687421043999
4807,1026,1775.0192070209994
4808,1026,1812.103703682
4809,1026,1626.49333391
4810,4387,1093.62402967
4811,657,740.6954584719999
4812,657,782.5382113019999
4813,657,766.273714045
4814,657,787.7727122329999
4815,657,774.569533234
4816,657,734.7406285
4817,657,1193.831458986
4818,2155,539.9390088260001
4819,1204,556.3479809600001
4820,2155,952.133214096
4821,1204,756.5608458070002
4822,2096,742.7822480479999
4823,1204,684.7226169159999
4824,1204,672.8175759659999
4825,2096,918.40130221
4826,2155,661.894522656
4827,2155,528.534862306
4828,284,575.22504569
4829,7229,899.019821018
4830,753,1620.1308264319998
4831,753,1572.7325602270002
4832,1176,470.322392171
4833,6765,538.7633241
4834,6765,727.020206905
4835,6765,714.718252615
4836,6765,1583.2250830270004
4837,6765,1930.7905747950008
4838,6765,1342.0640492450002
4839,6765,1370.624899895
4840,6765,2193.5565996950004
4841,6765,2106.3177811350006
4842,6765,2008.9573682350008
4843,6765,1939.6804601050003
4844,6765,1865.6777235220004
4845,6765,1996.1832655140008
4846,4387,1103.061505992
4847,753,1165.38390402
4848,2155,625.3980675260001
4849,5499,386.693327469
4850,4431,437.884284987
4851,4387,1110.222732649
4852,931,86.00399525700001
4853,931,83.17404402700001
4854,931,105.54523370700002
4855,2096,466.54851683
4856,2096,457.3485168300001
4857,2155,762.832277956
4858,4387,136.26871567
4859,4431,806.074551415
4860,3155,1288.9598512920002
4861,3155,912.407403866
4862,4440,1213.5457062410003
4863,5499,920.846513047
4864,1934,576.127851623
4865,4387,995.915340049
4866,8282,647.0447182699999
4867,8282,696.9322918699999
4868,4987,597.892484696
4869,4440,1105.4613975849998
4870,4987,262.42547534100004
4871,1379,445.15339025
4872,2075,428.514407677
4873,2075,636.761225861
4874,4387,890.4841592019999
4875,4431,733.263986415
4876,4431,718.905017095
4877,4356,411.844960526
4878,4387,762.00221609
4879,4387,879.1443393600001
4880,4387,1160.616220872
4881,4440,1093.6916883289998
4882,3343,736.962424006
4883,3343,585.345802206
4884,3343,603.5350847660001
4885,3513,151.72727604
4886,3513,195.99069209
4887,3155,2048.979277953
4888,3155,1188.584214883
4890,3155,920.181017946
4891,3155,673.7976692850001
4892,7229,1237.378475464
4893,7229,1097.898010864
4894,4387,978.34032427
4895,5499,703.0518859189999
4896,5499,565.871347919
4897,7229,599.889641068
4898,4431,1877.1798946270003
4899,4431,1952.540725868
4900,7229,802.96173659
4901,1026,3507.7039347239997
4902,657,1669.192519725
4903,1258,2220.0558869240003
4904,284,2930.4372943700005
4905,753,1926.92451704
4906,753,1949.335334128
4907,3343,1054.854334566
4908,3921,928.069884272
4909,7229,1846.606723775
4910,4987,261.92347614000005
4911,4431,972.06583135
4912,1204,590.1055521100001
4913,5820,3164.0996313859987
4914,753,1202.5917151699998
4915,753,1180.18814403
4916,753,1139.68505773
4917,2155,750.877574737
4918,2155,799.350763207
4919,2155,385.272968607
4921,1379,578.4147250510001
4922,1379,442.73263043
4923,1379,374.71818431
4924,1379,489.9698669510001
4925,1379,512.3256268310001
4926,1379,556.7546234810001
4927,1379,419.67400948000005
4928,3155,763.1692974229999
4929,1934,386.56850359
4930,1934,452.40140797
4931,4387,1119.242710476
4932,4387,311.520870562
4933,4987,934.355368914
4934,4987,632.241751216
4935,8282,600.675490184
4936,8282,617.0327515639999
4937,8282,535.157172134
4938,8282,362.625197504
4939,8282,231.20275006800003
4940,8282,226.05979372
4941,7229,705.2732383479998
4942,1379,1066.6841643210005
4943,4356,1068.75148367
4944,4356,726.4204233610001
4945,5499,802.436090522
4946,2155,674.825401936
4947,7859,1089.6002054029998
4948,7859,1103.4363898529998
4949,753,852.119841331
4950,2155,945.369919303
4951,4987,1759.52631648
4952,4987,1772.5961290300002
4953,4987,917.686098536
4954,5820,3639.455266535
4955,5820,4005.786377235
4956,2155,595.4701295460001
4957,2096,654.032748449
4958,753,958.09780409
4959,753,982.66953582
4960,753,1141.97054022
4961,753,1161.99066241
4962,753,1026.94807428
4963,753,1012.74244159
4964,753,1211.5906235719997
4965,753,1225.1965046519997
4966,753,1110.45669659
4967,753,1087.1576550399998
4968,753,1104.7647558799997
4969,753,1114.6693002919997
4970,753,1127.9753139719996
4971,753,1226.7878389319994
4972,753,1143.0806110519995
4973,7229,1573.2660088370003
4974,7229,1553.1660088370004
4975,5820,2455.0607019349995
4976,4431,213.1567955
4977,4431,226.46206986
4978,657,2186.2474981800005
4979,4440,429.542288885
4980,4440,559.284897892
4981,4440,560.1697744850001
4982,4440,711.8453556350001
4983,4440,706.021601673
4984,5499,806.572494822
4985,5499,824.637687749
4986,4987,1213.129847556
4987,4987,0.0
4988,4387,279.22436246
4989,4387,841.52274452
4990,4387,1111.00275229
4991,7229,1839.016328345
4992,7229,1908.190384175
4993,7229,1716.6964623750002
4994,7229,1731.6128962650002
4995,7229,1738.5973622950005
4997,7229,1800.3066024550003
4998,7229,1779.8977808350005
4999,7229,1800.3017020250002
5000,7229,1857.6229310450003
5001,7229,1755.2957963880003
5002,7229,1822.505305335
5003,7229,1829.8938387470005
5004,7229,1759.2955964850005
5005,7229,1843.3091511350003
5006,7229,1864.1437377650004
5007,7229,1836.8367567550004
5008,7229,1718.9876595950004
5009,7229,1694.0675873650005
5010,7229,1741.6893944350006
5011,7229,1716.8730691650003
5012,7229,1780.8065692050006
5013,7229,1762.5932218350006
5014,7229,1760.1027048350006
5015,7229,1880.1425576550005
5016,7229,1739.2746665950006
5017,7229,1897.2472353750004
5018,7229,1858.1405122950005
5019,7229,1760.1784939950005
5020,7229,1783.2252978750005
5021,7229,1688.0508394350004
5022,753,1587.228337925
5023,753,1373.767404725
5024,1176,499.893318251
5025,3343,306.240246365
5026,3343,160.9705169
5027,3343,292.872047381
5028,3343,303.727921371
5029,3343,300.56838600000003
5030,8282,737.8216027950001
5031,4440,489.117136244
5032,7229,1417.679517895
5033,753,1214.332770723
5034,753,1226.665653593
5035,753,1196.516710203
5036,753,1204.326959879
5037,753,1156.8242288799995
5038,7229,1697.6924070050002
5039,753,1255.559700225
5040,4440,719.707620692
5041,1934,177.96101923
5042,4440,99.485059794
5043,4440,326.764909294
5044,4440,374.572570964
5045,1934,382.58701952
5046,1934,244.55767482
5047,1934,181.74540803
5048,1934,212.62096471
5049,1934,412.45101751
5050,1934,422.05934723
5051,1934,169.65271585
5052,4987,592.4243057020001
5053,4440,516.2540466859999
5054,4440,594.184259541
5055,4440,798.784943841
5056,4440,603.2225600119999
5057,4440,367.993330597
5058,4440,396.9769466569999
5059,4440,103.630830067
5060,4440,111.453872953
5061,4440,398.543126017
5062,4440,339.787657407
5063,8282,374.98380447
5064,8282,459.461204927
5065,1934,56.80801334
5066,1934,507.30627397
5067,4431,1362.019384615
5068,1934,342.30363384
5069,3155,624.410636546
5070,7229,1079.011786368
5071,4987,679.4588549120001
5072,7229,690.50606984
5073,7229,1100.5550399379997
5074,7229,998.201738848
5075,7229,1221.7305951
5076,7229,1171.065751019
5077,4387,434.42808453
5078,4356,687.179196741
5079,4356,684.679196741
5080,4431,1714.222543535
5081,4987,168.161817884
5092,3343,3747.022267446
5093,3343,3822.481991806
5095,6765,673.6086135599999
5096,6765,616.6083816899999
5097,6765,639.0621118899999
5098,6765,659.5864876399999
5099,4987,477.856826001
5100,1026,1538.27791956
5101,5499,430.692045549
5102,3155,531.766128756
5103,5820,5638.509267824999
5104,7859,1571.232583723
5105,5820,3685.777430811
5106,4431,1409.8623625250002
5107,7229,1450.4240932870002
5108,4387,785.97360229
5109,4387,802.9232335500001
5110,1739,633.5419733599999
5111,1739,650.83511428
5112,1739,690.3508819799999
5113,1739,672.2483959599999
5114,1739,533.00397056
5115,7229,1600.6439796180002
5116,7859,1430.998554603
5117,417,615.2524693
5118,417,647.05812917
5119,7859,1035.306072192
5120,7859,3641.154323794
5121,417,765.6492191000001
5122,753,1229.9363639930002
5123,753,3231.07301988
5124,1026,2473.735013123999
5125,1026,2489.204749040998
5126,4431,711.1802964599999
5127,4431,627.4373564599999
5128,4431,532.96635562
5129,4431,514.4501465
5130,4431,247.82869021
5131,4431,196.355818091
5132,4431,240.604304474
5133,4387,930.353599902
5134,4387,868.850888098
5135,4387,877.665081198
5136,4387,566.6814601519999
5137,4387,815.75834165
5138,1934,605.0840013440001
5139,1934,645.875482876
5140,1934,639.7013432599999
5141,1934,557.11684108
5142,1934,304.083933762
5143,1934,224.671969932
5144,1934,433.21547562
5145,1934,447.50288266
5146,1934,480.2676797
5147,1934,466.33589756
5148,1934,473.4083794440001
5149,1934,483.955737415
5150,4387,1157.329332452
5151,3155,610.891354946
5152,3155,699.7784297599999
5153,3155,719.8226309199999
5154,3155,927.435972995
5155,3155,923.804774285
5156,3155,969.302134555
5157,3155,860.999678955
5158,3155,991.010427905
5159,3155,502.0175153459999
5160,3155,467.410435146
5161,3155,282.105951706
5162,3155,327.120448116
5163,5499,892.3852879570001
5164,5499,440.794025549
5165,4387,224.5647885
5166,718,552.169862743
5167,5820,3174.869504835
5168,4387,914.8754515
5169,657,2880.5416784199992
5170,657,2410.5961700700004
5171,7229,1545.0422534170004
5172,7229,1509.4106663070004
5173,7229,1022.038853748
5174,7229,1116.810823284
5175,7229,1109.580914234
5176,7229,1150.907056084
5177,4987,1187.035429134
5178,4987,1144.764280584
5179,4987,1195.729759094
5180,4987,1251.529206134
5181,4987,1287.5665478740002
5182,4987,876.123880247
5183,4987,994.547062147
5184,4987,993.713911296
5185,4987,1028.448389557
5186,4387,537.4694312299999
5187,1934,478.49954826900006
5194,2096,726.75153636
5195,5820,1157.690076817
5196,284,2397.1478543700005
5197,753,836.63387506
5198,6908,423.965420373
5199,284,2298.99459499
5200,6765,3219.97407161
5201,8282,270.20323824
5202,8282,284.73630399
5203,8282,396.097948567
5204,4431,1372.1116788850002
5205,2155,342.34127867699993
5206,5706,723.39028148
5207,5706,654.74505061
5208,5706,791.85594594
5209,5706,859.1976150300001
5210,5706,559.06236175
5211,5706,926.51028384
5212,6765,2335.7244446150003
5213,1258,1996.514083369
5214,1026,1563.27271902
5215,1026,2453.817604480999
5216,1026,3118.413532353999
5217,4356,2319.46573164
5218,4387,974.559351849
5219,4387,1013.268523889
5220,4387,1718.6199129149998
5221,5820,3027.6214148349995
5222,5820,4330.736173335
5223,4440,795.2193847240002
5224,4440,836.1136407440001
5225,2155,558.695089633
5226,2155,553.0280001929999
5227,2155,813.382959827
5228,2155,792.6805650570001
5229,1176,861.9552047100001
5230,1176,835.99889527
5231,1176,817.4986250000001
5232,2155,808.3856597670001
5233,1176,685.98613012
5234,1176,699.6875899
5235,1176,878.25520471
5236,1176,896.85547353
5237,1176,913.45547353
5238,1176,573.4162192800001
5239,1176,895.2163766500001
5240,1176,717.0063106000001
5241,1176,734.2817266600001
5242,1176,758.7465209800001
5243,1176,804.5418750000001
5244,1176,887.6233164800002
5245,1176,852.3163766500002
5246,2155,406.152282527
5247,2155,364.699487267
5248,2155,464.801760985
5249,2155,387.4198948
5251,7229,835.7425739180001
5252,7229,775.2958204880001
5253,4440,319.000282241
5254,4440,640.523203983
5255,1934,139.27541863
5256,4440,350.476720694
5257,1934,376.23214949
5258,3343,307.5247154
5259,1204,543.06412821
5260,2155,611.5609812269998
5261,1176,774.9985977700002
5262,2155,587.3477616969999
5263,1176,790.0999222200002
5264,1176,738.7560232400001
5265,2155,546.4613336269999
5266,284,715.1113026600001
5267,5820,3557.67996351
5268,5820,3591.83021973
5269,5820,3645.71759717
5270,5820,6235.402024180002
5271,7229,2164.299722721
5272,4387,1441.844056632
5273,4387,1462.050243802
5274,4387,1196.783798732
5275,3155,118.853046382
5276,3155,437.428414964
5277,1026,3352.2092403239994
5278,5820,2422.6531033900005
5279,5820,2400.3858993840004
5280,657,597.256389885
5281,1204,181.63165386
5282,1204,258.46315782
5283,4987,893.879161147
5284,753,1002.24196541
5285,4387,677.6704763199999
5286,3921,906.25839972
5287,7859,4168.933659603998
5288,4387,587.3026483900001
5289,8282,713.8457335340001
5290,8282,688.719199234
5291,753,1401.8192788600002
5292,4431,1589.722778804
5293,718,243.7220878
5294,718,212.35865546
5295,931,620.28947223
5296,417,701.95714045
5297,4440,423.487024405
5298,2096,902.100696672
5299,2096,1306.9061883840002
5300,2096,3672.774640784
5301,3343,184.92689590600003
5302,3343,2181.6271497359994
5303,8282,747.8221027850001
5304,7422,1406.128806786
5305,5820,1957.667574411
5306,5820,3203.984482111
5307,5820,3717.2264197
5308,753,425.3007169810001
5309,3155,787.421155707
5310,753,496.913564991
5311,5706,662.37498188
5312,2096,1228.599221328
5313,2096,925.026664482
5314,5820,25.832125555
5315,5820,3787.36632929
5316,7859,824.981500745
5317,7859,714.515284945
5318,7859,782.3486378599999
5319,7859,695.5221096399999
5320,7859,682.7910452699999
5321,7859,702.0413120449999
5322,7859,629.17901304
5323,7859,413.95512678
5324,7859,796.19999158
5325,1934,191.32873947
5326,4440,379.894764007
5327,4440,419.766809357
5328,4440,442.611721267
5329,753,705.62306949
5330,2155,985.861217193
5331,2155,568.7468180060001
5332,5820,1415.3986314500005
5333,8282,333.09951797699995
5334,8282,398.210804907
5335,4440,314.655047407
5336,7859,1022.71138528
5337,657,730.3329602
5338,657,900.6341712200001
5339,657,1058.59535497
5340,657,931.72347652
5341,1379,311.09265871
5342,1379,301.83663712
5343,1379,253.24034096
5344,2096,1063.760117625
5345,2096,870.3528664559999
5346,1204,611.26888976
5347,1258,1133.63402521
5348,1258,1269.93529534
5349,1258,1184.48911345
5350,1258,1310.2563651100002
5351,1258,1226.74097731
5352,1258,1268.6735422200002
5353,1258,1437.0466389899998
5354,1258,1476.5527144699995
5355,1258,1219.5805880000005
5356,1258,1090.6880125900002
5357,8282,411.069938957
5358,8282,430.290760997
5359,8282,468.919464387
5360,1739,497.4252451420001
5361,5820,2938.075865885999
5362,6765,764.064782385
5363,284,2103.1620522890003
5364,284,571.4873461899999
5365,8282,125.14991972
5366,284,1997.23541249
5368,3155,278.96572303999994
5369,3155,292.59987133999994
5370,4387,1178.32577882
5371,4387,1131.699744202
5372,4387,1151.919783762
5373,4387,1198.69241821
5374,5820,4016.242959675
5375,4431,640.6154615199999
5378,753,1118.807903028
5379,657,974.546365324
5380,4431,453.72577126
5381,3155,96.207775817
5382,7229,639.826027088
5383,7859,979.051221026
5384,4431,673.0240417
5385,4431,625.9054678699999
5386,4387,238.14786621
5387,657,408.37137529000006
5388,657,372.0223119
5389,7859,919.24752688
5390,7859,3832.765681433999
5391,3155,1407.337947577
5392,7859,1207.218904799
5393,7859,2105.835129462
5394,5820,809.559527882
5395,753,1427.73163113
5396,753,1179.5198783600003
5397,753,1149.5692523200005
5398,8282,422.85928665
5399,8282,443.1393261
5400,8282,552.3727001
5401,8282,576.35790387
5402,4387,1209.9356561220002
5403,4431,1595.444666604
5404,753,2012.367927057
5405,753,1864.824479971
5406,753,1994.613533106
5407,753,2030.573970007
5408,753,1975.507251416
5409,753,1846.379600926
5410,753,1995.320639887
5411,753,1894.314885736
5412,753,1938.638279936
5413,753,1883.628735306
5414,753,2032.203664504
5415,753,2138.372030564
5416,753,1958.228073196
5417,753,1817.19691081
5418,1739,726.6363987100001
5419,1739,583.81044026
5420,4987,415.216743216
5421,6765,761.444616845
5422,1934,408.78179598
5423,4440,363.471595847
5424,4440,430.703136067
5425,4440,299.899825387
5426,753,987.579222251
5427,4387,976.94635536
5428,4387,940.11549795
5429,7229,2326.305929002
5430,3343,520.39822924
5431,3343,465.70865069
5432,4431,972.69795719
5433,4431,853.62759529
5434,1026,597.19221992
5435,8282,242.95587807
5436,4987,271.690529667
5437,4431,66.18404661
5438,4431,53.22063656
5439,4431,57.17246383
5440,4987,453.930576831
5441,4431,528.41836118
5442,7859,833.30107096
5443,1176,817.1352443000001
5444,7859,949.74551009
5445,1379,728.4675091999998
5446,8282,838.74351317
5447,4387,1135.406278422
5448,3343,502.61171488
5449,3343,386.08302667
5450,3343,199.38553265
5451,7229,1903.017445675
5452,718,15.75436447
5453,718,432.950107754
5454,718,29.59594567
5455,718,216.00151815
5456,718,466.428298234
5457,4387,1019.1735019149996
5458,1026,638.2784706599999
5459,1026,757.9306000500001
5460,1026,1028.70673867
5461,1026,775.6323756
5462,753,1968.392534739
5463,753,1961.09184984
5464,753,1899.131523568
5465,753,1857.394136776
